path,true,pred,correct,target_prob,cam_energy_off_leaf_frac,leaf_area_frac,deletion_auc,insertion_auc
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___Powdery_mildew/image (587).JPG,Cherry___Powdery_mildew,Cherry___Powdery_mildew,1,0.9663604497909546,0.06382828950881958,0.808837890625,0.9476771354675293,0.9575720429420471
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___Powdery_mildew/image (453).JPG,Cherry___Powdery_mildew,Cherry___Powdery_mildew,1,0.9676582217216492,0.5648016929626465,0.527587890625,0.9505402445793152,0.9592196345329285
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (563).JPG,Cherry___healthy,Cherry___healthy,1,0.9677978754043579,0.6641726493835449,0.787506103515625,0.8156577348709106,0.5904390811920166
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (370).JPG,Cherry___healthy,Cherry___healthy,1,0.9678182005882263,0.27448350191116333,0.7508392333984375,0.7341212034225464,0.464541494846344
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (36).JPG,Cherry___healthy,Cherry___healthy,1,0.9676015377044678,0.9542893767356873,0.5077667236328125,0.7896012663841248,0.5388092994689941
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (421).JPG,Cherry___healthy,Cherry___healthy,1,0.9673136472702026,0.965800940990448,0.3740081787109375,0.8008345365524292,0.3007448613643646
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (5).JPG,Cherry___healthy,Cherry___healthy,1,0.9672812223434448,0.5922474265098572,0.72100830078125,0.8248279094696045,0.5724889039993286
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (768).JPG,Cherry___healthy,Cherry___healthy,1,0.9669636487960815,0.7041575908660889,0.6557159423828125,0.7685806751251221,0.5048115849494934
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (337).JPG,Cherry___healthy,Cherry___healthy,1,0.967217743396759,0.9720061421394348,0.4066162109375,0.8230922222137451,0.43018001317977905
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (524).JPG,Cherry___healthy,Cherry___healthy,1,0.9678941369056702,0.9526217579841614,0.476287841796875,0.7153509855270386,0.5170636177062988
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (405).JPG,Cherry___healthy,Cherry___healthy,1,0.9672650694847107,0.34624946117401123,0.77880859375,0.7790764570236206,0.5415725708007812
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Cherry___healthy/image (51).JPG,Cherry___healthy,Cherry___healthy,1,0.96839439868927,0.08921468257904053,0.70489501953125,0.712898850440979,0.5490235090255737
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (492).jpg,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.96810382604599,0.39746540784835815,0.6075592041015625,0.887920081615448,0.5120705366134644
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (389).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9664339423179626,0.534337043762207,0.40594482421875,0.8814141154289246,0.6258437633514404
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (353).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Northern_Leaf_Blight,0,0.1554386019706726,0.30249547958374023,0.65960693359375,0.010666479356586933,0.47790318727493286
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (108).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9682678580284119,0.2496734857559204,0.655548095703125,0.4604623019695282,0.5181474089622498
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (137).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9687642455101013,0.4996914267539978,0.6336822509765625,0.9135735034942627,0.5410006642341614
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (65).jpg,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.970008373260498,0.30046623945236206,0.7321319580078125,0.8313770294189453,0.6280665397644043
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (224).jpg,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9697049260139465,0.2848128080368042,0.7075653076171875,0.8015710115432739,0.42380160093307495
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (183).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9678974151611328,0.25519782304763794,0.4824371337890625,0.6829711198806763,0.46043381094932556
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (479).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9682624936103821,0.5959820747375488,0.368438720703125,0.8211628198623657,0.43863359093666077
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Cercospora_leaf_spot Gray_leaf_spot/image (247).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot,1,0.9695653915405273,0.4084581732749939,0.5784454345703125,0.8319351673126221,0.6499745845794678
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (887).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9689548015594482,0.009294986724853516,0.990753173828125,0.9667571187019348,0.966576874256134
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (294).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9681738615036011,0.005995512008666992,0.993865966796875,0.9655121564865112,0.9659287333488464
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (539).JPG,Corn___Common_rust,Corn___Common_rust,1,0.968643844127655,0.014758944511413574,0.9873809814453125,0.9522770643234253,0.9536401629447937
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (215).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9698387980461121,0.0016431212425231934,0.9944000244140625,0.9248811602592468,0.7192144393920898
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (535).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9688143730163574,0.010591387748718262,0.98883056640625,0.9254190325737,0.9199069738388062
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (442).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9695387482643127,0.0033915042877197266,0.996368408203125,0.9187240600585938,0.8891520500183105
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (82).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9697998762130737,0.15590530633926392,0.9351043701171875,0.9328545928001404,0.8461111783981323
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (850).JPG,Corn___Common_rust,Corn___Common_rust,1,0.968183696269989,2.777576446533203e-05,0.9947509765625,0.9164479374885559,0.8110457062721252
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (536).JPG,Corn___Common_rust,Corn___Common_rust,1,0.9687606692314148,0.0014767646789550781,0.99169921875,0.9504302144050598,0.9608384370803833
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Common_rust/image (130).JPG,Corn___Common_rust,Corn___Common_rust,1,0.967610776424408,0.004964053630828857,0.9875640869140625,0.9484736323356628,0.9491675496101379
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (392).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9691369533538818,0.6760639548301697,0.4667816162109375,0.9676204919815063,0.9515566825866699
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (760).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.969648540019989,0.3923160433769226,0.6490325927734375,0.969586968421936,0.9702990651130676
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (561).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9646723866462708,0.028135359287261963,0.9541778564453125,0.7934112548828125,0.6749716997146606
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (938).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9658381938934326,0.6069357395172119,0.6061553955078125,0.846709132194519,0.8453306555747986
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (453).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9675900340080261,0.5353156328201294,0.4783172607421875,0.9651755094528198,0.9646540880203247
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (543).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9649845957756042,0.40694206953048706,0.7535400390625,0.8261376619338989,0.7729857563972473
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (134).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9691044688224792,0.24742192029953003,0.6448516845703125,0.9661397337913513,0.9671304821968079
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (291).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9676094651222229,0.6609665155410767,0.530731201171875,0.8335856199264526,0.6223915815353394
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (305).jpg,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9678878784179688,0.11345970630645752,0.6889495849609375,0.6988089680671692,0.7586376667022705
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight/image (616).JPG,Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,1,0.9676231741905212,0.8239080905914307,0.4674224853515625,0.9076850414276123,0.9027406573295593
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (300).jpg,Corn___healthy,Corn___healthy,1,0.9695656299591064,0.3696192502975464,0.551177978515625,0.9675713777542114,0.9690577387809753
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (1029).jpg,Corn___healthy,Corn___healthy,1,0.9675642848014832,0.8928791284561157,0.1372833251953125,0.9643031358718872,0.9653032422065735
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (764).jpg,Corn___healthy,Corn___healthy,1,0.9684983491897583,0.3184548616409302,0.78521728515625,0.9677398204803467,0.9688372015953064
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (1056).jpg,Corn___healthy,Corn___healthy,1,0.9686504602432251,0.4858725666999817,0.406494140625,0.967804491519928,0.9679745435714722
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (1063).jpg,Corn___healthy,Corn___healthy,1,0.968007504940033,0.8496479988098145,0.1265869140625,0.9664597511291504,0.9679338335990906
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (837).jpg,Corn___healthy,Corn___healthy,1,0.9689764976501465,0.8924728631973267,0.4402008056640625,0.9680184125900269,0.9685425758361816
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (1120).jpg,Corn___healthy,Corn___healthy,1,0.9687864780426025,0.46000736951828003,0.614532470703125,0.9663023352622986,0.9671776294708252
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (353).jpg,Corn___healthy,Corn___healthy,1,0.9679679870605469,0.27904456853866577,0.5917205810546875,0.96735018491745,0.9680595397949219
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (935).jpg,Corn___healthy,Corn___healthy,1,0.9682394862174988,0.255029559135437,0.767730712890625,0.9683690667152405,0.9684621095657349
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Corn___healthy/image (747).jpg,Corn___healthy,Corn___healthy,1,0.9685520529747009,0.3571089506149292,0.663116455078125,0.9675846099853516,0.9685309529304504
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___Black_rot/image (1050).JPG,Grape___Black_rot,Grape___Black_rot,1,0.967819094657898,0.6872990727424622,0.7408599853515625,0.6504831314086914,0.6003584861755371
